,election_year,pc_name,pc_no,electors,male_electors,female_electors,booths,votes_polled,male_voters,female_voters
126,1977,Chandni Chowk,5,"Electors: 3,13,714","Male Electors: 1,83,365","Female Electors: 1,30,349",Booths: 347,"Total Votes Polled: 2,60,313 (83.0%)","Total Male Voters: 1,61,601","Female Voters: 98,712"
127,1977,Chandrapur,26,"Electors: 5,94,026","Male Electors: 2,97,993","Female Electors: 2,96,033",Booths: 780,"Total Votes Polled: 3,92,636 (66.1%)","Total Male Voters: 2,13,829","Female Voters: 1,78,807"
128,1977,Chapra,7,"Electors: 6,58,829","Male Electors: 3,39,273","Female Electors: 3,19,556",Booths: 788,"Total Votes Polled: 4,86,806 (73.9%)","Total Male Voters: 2,84,556","Female Voters: 2,02,250"
129,1977,Chatra,44,"Electors: 5,80,623","Male Electors: 2,99,901","Female Electors: 2,80,722",Booths: 683,"Total Votes Polled: 2,78,508 (48.0%)","Total Male Voters: 1,63,751","Female Voters: 1,14,757"
130,1977,Chengalpattu,5,"Electors: 6,30,334","Male Electors: 3,17,491","Female Electors: 3,12,843",Booths: 706,"Total Votes Polled: 4,61,557 (73.2%)","Total Male Voters: 2,38,903","Female Voters: 2,22,654"
131,1977,Chhindwara,27,"Electors: 5,14,364","Male Electors: 2,56,493","Female Electors: 2,57,871",Booths: 618,"Total Votes Polled: 2,43,307 (47.3%)","Total Male Voters: 1,52,257","Female Voters: 91,050"
132,1977,Chhota Udaipur,21,"Electors: 5,33,507","Male Electors: 2,70,769","Female Electors: 2,62,738",Booths: 662,"Total Votes Polled: 3,21,022 (60.2%)","Total Male Voters: 1,78,194","Female Voters: 1,42,828"
133,1977,Chidambaram,12,"Electors: 6,63,634","Male Electors: 3,33,757","Female Electors: 3,29,877",Booths: 735,"Total Votes Polled: 4,59,817 (69.3%)","Total Male Voters: 2,38,919","Female Voters: 2,20,898"
134,1977,Chikballapur,9,"Electors: 6,27,230","Male Electors: 3,20,692","Female Electors: 3,06,538",Booths: 784,"Total Votes Polled: 4,08,854 (65.2%)","Total Male Voters: 2,29,195","Female Voters: 1,79,659"
135,1977,Chikkodi,26,"Electors: 5,71,003","Male Electors: 2,90,667","Female Electors: 2,80,336",Booths: 643,"Total Votes Polled: 3,32,755 (58.3%)","Total Male Voters: 1,83,514","Female Voters: 1,49,241"
136,1977,Chikmagalur,20,"Electors: 5,34,676","Male Electors: 2,74,778","Female Electors: 2,59,898",Booths: 698,"Total Votes Polled: 3,62,993 (67.9%)","Total Male Voters: 1,95,721","Female Voters: 1,67,272"
137,1977,Chimur,25,"Electors: 6,31,759","Male Electors: 3,12,552","Female Electors: 3,19,207",Booths: 771,"Total Votes Polled: 4,49,794 (71.2%)","Total Male Voters: 2,40,258","Female Voters: 2,09,536"
138,1977,Chirayinkil,19,"Electors: 5,64,054","Male Electors: 2,78,000","Female Electors: 2,86,054",Booths: 512,"Total Votes Polled: 4,25,651 (75.5%)","Total Male Voters: 2,01,047","Female Voters: 2,24,604"
139,1977,Chitradurga,7,"Electors: 6,19,838","Male Electors: 3,22,640","Female Electors: 2,97,198",Booths: 737,"Total Votes Polled: 3,82,855 (61.8%)","Total Male Voters: 2,10,651","Female Voters: 1,72,204"
140,1977,Chittoor,21,"Electors: 6,99,218","Male Electors: 3,53,318","Female Electors: 3,45,900",Booths: 785,"Total Votes Polled: 4,72,389 (67.6%)","Total Male Voters: 2,56,425","Female Voters: 2,15,964"
141,1977,Chittorgarh,19,"Electors: 6,01,379","Male Electors: 3,07,600","Female Electors: 2,93,779",Booths: 713,"Total Votes Polled: 3,33,384 (55.4%)","Total Male Voters: 2,07,838","Female Voters: 1,25,546"
142,1977,Churu,3,"Electors: 6,21,315","Male Electors: 3,16,064","Female Electors: 3,05,251",Booths: 818,"Total Votes Polled: 3,78,811 (61.0%)","Total Male Voters: 2,01,497","Female Voters: 1,77,314"
143,1977,Coimbatore,20,"Electors: 7,43,258","Male Electors: 3,90,229","Female Electors: 3,53,029",Booths: 810,"Total Votes Polled: 5,23,180 (70.4%)","Total Male Voters: 2,78,505","Female Voters: 2,44,675"
144,1977,Contai,31,"Electors: 5,81,866","Male Electors: 3,07,140","Female Electors: 2,74,726",Booths: 634,"Total Votes Polled: 3,88,122 (66.7%)","Total Male Voters: 2,06,789","Female Voters: 1,81,333"
145,1977,Cooch Behar,1,"Electors: 5,70,556","Male Electors: 2,96,390","Female Electors: 2,74,166",Booths: 635,"Total Votes Polled: 3,63,908 (63.8%)","Total Male Voters: 2,08,387","Female Voters: 1,55,521"
146,1977,Cuddalore,11,"Electors: 6,44,882","Male Electors: 3,24,304","Female Electors: 3,20,578",Booths: 708,"Total Votes Polled: 4,29,893 (66.7%)","Total Male Voters: 2,23,502","Female Voters: 2,06,391"
147,1977,Cuddapah,23,"Electors: 6,98,750","Male Electors: 3,53,319","Female Electors: 3,45,431",Booths: 774,"Total Votes Polled: 4,87,025 (69.7%)","Total Male Voters: 2,58,181","Female Voters: 2,28,844"
148,1977,Cuttack,6,"Electors: 6,23,921","Male Electors: 3,33,755","Female Electors: 2,90,166",Booths: 702,"Total Votes Polled: 3,30,152 (52.9%)","Total Male Voters: 1,97,601","Female Voters: 1,32,551"
149,1977,Dadra & Nagar Haveli,1,"Electors: 37,532","Male Electors: 18,389","Female Electors: 19,143",Booths: 43,"Total Votes Polled: 25,706 (68.5%)","Total Male Voters: 13,321","Female Voters: 12,385"
150,1977,Dahanu,11,"Electors: 6,29,624","Male Electors: 3,32,546","Female Electors: 2,97,078",Booths: 738,"Total Votes Polled: 3,11,918 (49.5%)","Total Male Voters: 1,76,282","Female Voters: 1,35,636"
151,1977,Dahod,17,"Electors: 5,08,980","Male Electors: 2,55,715","Female Electors: 2,53,265",Booths: 555,"Total Votes Polled: 1,84,171 (36.2%)","Total Male Voters: 1,12,885","Female Voters: 71,286"
152,1977,Damoh,7,"Electors: 6,24,578","Male Electors: 3,14,895","Female Electors: 3,09,683",Booths: 831,"Total Votes Polled: 3,65,679 (58.6%)","Total Male Voters: 2,24,751","Female Voters: 1,40,928"
153,1977,Darbhanga,15,"Electors: 6,35,811","Male Electors: 3,23,064","Female Electors: 3,12,747",Booths: 701,"Total Votes Polled: 4,22,293 (66.4%)","Total Male Voters: 2,59,255","Female Voters: 1,63,038"
154,1977,Darjeeling,4,"Electors: 6,24,898","Male Electors: 3,49,342","Female Electors: 2,75,556",Booths: 756,"Total Votes Polled: 2,72,135 (43.6%)","Total Male Voters: 1,74,823","Female Voters: 97,312"
155,1977,Dausa,7,"Electors: 6,22,623","Male Electors: 3,24,062","Female Electors: 2,98,561",Booths: 761,"Total Votes Polled: 3,38,872 (54.4%)","Total Male Voters: 1,96,683","Female Voters: 1,42,189"
156,1977,Davangere,6,"Electors: 6,13,519","Male Electors: 3,18,898","Female Electors: 2,94,621",Booths: 703,"Total Votes Polled: 4,25,341 (69.3%)","Total Male Voters: 2,34,197","Female Voters: 1,91,144"
157,1977,Delhi Sadar,6,"Electors: 3,09,550","Male Electors: 1,78,641","Female Electors: 1,30,909",Booths: 337,"Total Votes Polled: 2,19,842 (71.0%)","Total Male Voters: 1,24,049","Female Voters: 95,793"
158,1977,Deogarh,18,"Electors: 6,11,756","Male Electors: 3,18,176","Female Electors: 2,93,580",Booths: 693,"Total Votes Polled: 2,58,428 (42.2%)","Total Male Voters: 1,67,337","Female Voters: 91,091"
159,1977,Deoria,41,"Electors: 6,62,864","Male Electors: 3,56,025","Female Electors: 3,06,839",Booths: 729,"Total Votes Polled: 3,44,697 (52.0%)","Total Male Voters: 2,21,014","Female Voters: 1,23,683"
160,1977,Dhanbad,47,"Electors: 6,75,439","Male Electors: 3,97,300","Female Electors: 2,78,139",Booths: 761,"Total Votes Polled: 3,06,590 (45.4%)","Total Male Voters: 2,26,561","Female Voters: 80,029"
161,1977,Dhandhuka,9,"Electors: 5,49,416","Male Electors: 2,75,393","Female Electors: 2,74,023",Booths: 798,"Total Votes Polled: 2,83,228 (51.6%)","Total Male Voters: 1,55,739","Female Voters: 1,27,489"
162,1977,Dhar,36,"Electors: 5,42,947","Male Electors: 2,69,419","Female Electors: 2,73,528",Booths: 631,"Total Votes Polled: 3,22,804 (59.5%)","Total Male Voters: 1,83,043","Female Voters: 1,39,761"
163,1977,Dharmapuri,13,"Electors: 6,31,245","Male Electors: 3,17,667","Female Electors: 3,13,578",Booths: 701,"Total Votes Polled: 4,08,446 (64.7%)","Total Male Voters: 2,15,266","Female Voters: 1,93,180"
164,1977,Dharwad North,24,"Electors: 5,35,385","Male Electors: 2,73,226","Female Electors: 2,62,159",Booths: 677,"Total Votes Polled: 3,68,014 (68.7%)","Total Male Voters: 1,96,591","Female Voters: 1,71,423"
165,1977,Dharwad South,23,"Electors: 5,75,791","Male Electors: 3,05,271","Female Electors: 2,70,520",Booths: 723,"Total Votes Polled: 4,07,647 (70.8%)","Total Male Voters: 2,16,017","Female Voters: 1,91,630"
166,1977,Dhenkanal,19,"Electors: 5,90,280","Male Electors: 3,06,349","Female Electors: 2,83,931",Booths: 670,"Total Votes Polled: 2,61,634 (44.3%)","Total Male Voters: 1,69,687","Female Voters: 91,947"
167,1977,Dhubri,4,"Electors: 5,03,545","Male Electors: 2,62,445","Female Electors: 2,41,100",Booths: 566,"Total Votes Polled: 3,40,929 (67.7%)","Total Male Voters: 1,95,491","Female Voters: 1,45,438"
168,1977,Dhulia,14,"Electors: 5,52,925","Male Electors: 2,74,507","Female Electors: 2,78,418",Booths: 669,"Total Votes Polled: 3,25,324 (58.8%)","Total Male Voters: 1,74,615","Female Voters: 1,50,709"
169,1977,Diamond Harbour,17,"Electors: 6,08,458","Male Electors: 3,70,493","Female Electors: 2,37,965",Booths: 717,"Total Votes Polled: 3,89,100 (64.0%)","Total Male Voters: 2,37,400","Female Voters: 1,51,700"
170,1977,Dibrugarh,13,"Electors: 5,02,862","Male Electors: 2,77,249","Female Electors: 2,25,613",Booths: 557,"Total Votes Polled: 2,48,898 (49.5%)","Total Male Voters: 1,51,958","Female Voters: 96,940"
171,1977,Dindigul,23,"Electors: 7,21,154","Male Electors: 3,55,677","Female Electors: 3,65,477",Booths: 804,"Total Votes Polled: 4,83,612 (67.1%)","Total Male Voters: 2,42,848","Female Voters: 2,40,764"
172,1977,Domariaganj,35,"Electors: 6,57,832","Male Electors: 3,59,004","Female Electors: 2,98,828",Booths: 794,"Total Votes Polled: 4,01,100 (61.0%)","Total Male Voters: 2,37,650","Female Voters: 1,63,450"
173,1977,Dum Dum,20,"Electors: 6,98,781","Male Electors: 3,90,646","Female Electors: 3,08,135",Booths: 822,"Total Votes Polled: 4,31,362 (61.7%)","Total Male Voters: 2,59,083","Female Voters: 1,72,279"
174,1977,Dumka,27,"Electors: 5,79,061","Male Electors: 2,98,243","Female Electors: 2,80,818",Booths: 759,"Total Votes Polled: 2,39,826 (41.4%)","Total Male Voters: 1,58,369","Female Voters: 81,457"
175,1977,Durg,21,"Electors: 6,02,735","Male Electors: 2,95,957","Female Electors: 3,06,778",Booths: 756,"Total Votes Polled: 3,56,029 (59.1%)","Total Male Voters: 1,93,551","Female Voters: 1,62,478"
176,1977,Durgapur,37,"Electors: 6,77,500","Male Electors: 3,55,897","Female Electors: 3,21,603",Booths: 808,"Total Votes Polled: 3,59,280 (53.0%)","Total Male Voters: 2,11,448","Female Voters: 1,47,832"
177,1977,East Delhi,4,"Electors: 5,11,716","Male Electors: 2,88,593","Female Electors: 2,23,123",Booths: 556,"Total Votes Polled: 3,58,854 (70.1%)","Total Male Voters: 2,02,833","Female Voters: 1,56,021"
178,1977,Eluru,11,"Electors: 6,69,778","Male Electors: 3,30,854","Female Electors: 3,38,924",Booths: 745,"Total Votes Polled: 4,67,438 (69.8%)","Total Male Voters: 2,37,549","Female Voters: 2,29,889"
179,1977,Erandol,16,"Electors: 5,97,821","Male Electors: 2,93,049","Female Electors: 3,04,772",Booths: 697,"Total Votes Polled: 3,65,421 (61.1%)","Total Male Voters: 1,90,792","Female Voters: 1,74,629"
180,1977,Ernakulam,11,"Electors: 5,82,804","Male Electors: 2,94,929","Female Electors: 2,87,875",Booths: 545,"Total Votes Polled: 4,67,048 (80.1%)","Total Male Voters: 2,33,766","Female Voters: 2,33,282"
181,1977,Etah,71,"Electors: 5,64,767","Male Electors: 3,14,447","Female Electors: 2,50,320",Booths: 657,"Total Votes Polled: 3,78,143 (67.0%)","Total Male Voters: 2,45,955","Female Voters: 1,32,188"
182,1977,Etawah,66,"Electors: 5,89,325","Male Electors: 3,24,324","Female Electors: 2,65,001",Booths: 775,"Total Votes Polled: 3,70,214 (62.8%)","Total Male Voters: 2,29,578","Female Voters: 1,40,636"
183,1977,Faizabad,28,"Electors: 6,14,376","Male Electors: 3,25,778","Female Electors: 2,88,598",Booths: 716,"Total Votes Polled: 3,16,102 (51.5%)","Total Male Voters: 1,92,020","Female Voters: 1,24,082"
184,1977,Faridabad,6,"Electors: 6,01,224","Male Electors: 3,21,819","Female Electors: 2,79,405",Booths: 666,"Total Votes Polled: 4,25,700 (70.8%)","Total Male Voters: 2,38,625","Female Voters: 1,87,075"
185,1977,Faridkot,12,"Electors: 6,46,094","Male Electors: 3,35,493","Female Electors: 3,10,601",Booths: 724,"Total Votes Polled: 4,87,098 (75.4%)","Total Male Voters: 2,53,117","Female Voters: 2,33,981"
186,1977,Farrukhabad,68,"Electors: 6,37,847","Male Electors: 3,76,699","Female Electors: 2,61,148",Booths: 684,"Total Votes Polled: 3,73,816 (58.6%)","Total Male Voters: 2,31,837","Female Voters: 1,41,979"
187,1977,Fatehpur,58,"Electors: 6,14,485","Male Electors: 3,27,641","Female Electors: 2,86,844",Booths: 743,"Total Votes Polled: 2,95,191 (48.0%)","Total Male Voters: 1,77,177","Female Voters: 1,18,014"
188,1977,Ferozepur,13,"Electors: 6,31,895","Male Electors: 3,45,051","Female Electors: 2,86,844",Booths: 712,"Total Votes Polled: 2,06,656 (32.7%)","Total Male Voters: 1,24,066","Female Voters: 82,590"
189,1977,Firozabad,72,"Electors: 6,11,215","Male Electors: 3,32,209","Female Electors: 2,79,006",Booths: 666,"Total Votes Polled: 3,21,138 (52.5%)","Total Male Voters: 1,96,853","Female Voters: 1,24,285"
190,1977,Gandhinagar,11,"Electors: 6,19,720","Male Electors: 3,28,663","Female Electors: 2,91,057",Booths: 682,"Total Votes Polled: 3,94,699 (63.7%)","Total Male Voters: 2,17,843","Female Voters: 1,76,856"
191,1977,Ganganagar,1,"Electors: 6,04,428","Male Electors: 3,26,517","Female Electors: 2,77,911",Booths: 803,"Total Votes Polled: 3,70,934 (61.4%)","Total Male Voters: 2,00,379","Female Voters: 1,70,555"
192,1977,Garhwal,2,"Electors: 5,63,082","Male Electors: 2,64,848","Female Electors: 2,98,234",Booths: 776,"Total Votes Polled: 2,67,720 (47.6%)","Total Male Voters: 1,51,525","Female Voters: 1,16,195"
193,1977,Gauhati,7,"Electors: 5,53,272","Male Electors: 2,97,236","Female Electors: 2,56,036",Booths: 660,"Total Votes Polled: 2,91,598 (52.7%)","Total Male Voters: 1,85,486","Female Voters: 1,06,112"
194,1977,Gaya,43,"Electors: 6,42,305","Male Electors: 3,35,073","Female Electors: 3,07,232",Booths: 683,"Total Votes Polled: 4,45,024 (69.3%)","Total Male Voters: 2,39,104","Female Voters: 2,05,920"
195,1977,Ghatampur,63,"Electors: 6,07,421","Male Electors: 3,46,231","Female Electors: 2,61,190",Booths: 700,"Total Votes Polled: 3,64,722 (60.0%)","Total Male Voters: 2,37,809","Female Voters: 1,26,913"
196,1977,Ghazipur,50,"Electors: 6,39,586","Male Electors: 3,33,360","Female Electors: 3,06,226",Booths: 741,"Total Votes Polled: 3,72,070 (58.2%)","Total Male Voters: 2,12,841","Female Voters: 1,59,229"
197,1977,Ghosi,44,"Electors: 6,26,672","Male Electors: 3,36,083","Female Electors: 2,90,589",Booths: 670,"Total Votes Polled: 3,54,670 (56.6%)","Total Male Voters: 2,01,382","Female Voters: 1,53,288"
198,1977,Giridih,46,"Electors: 5,81,187","Male Electors: 3,19,097","Female Electors: 2,62,090",Booths: 673,"Total Votes Polled: 2,90,760 (50.0%)","Total Male Voters: 1,68,641","Female Voters: 1,22,119"
199,1977,Gobichettipalayam,19,"Electors: 6,48,924","Male Electors: 3,29,840","Female Electors: 3,19,084",Booths: 716,"Total Votes Polled: 4,49,419 (69.3%)","Total Male Voters: 2,42,613","Female Voters: 2,06,806"
200,1977,Godda,28,"Electors: 6,30,768","Male Electors: 3,26,494","Female Electors: 3,04,274",Booths: 761,"Total Votes Polled: 3,65,300 (57.9%)","Total Male Voters: 2,42,158","Female Voters: 1,23,142"
201,1977,Godhra,18,"Electors: 5,17,416","Male Electors: 2,63,770","Female Electors: 2,53,646",Booths: 576,"Total Votes Polled: 2,95,163 (57.1%)","Total Male Voters: 1,69,390","Female Voters: 1,25,773"
202,1977,Gonda,33,"Electors: 6,01,635","Male Electors: 3,13,247","Female Electors: 2,88,388",Booths: 652,"Total Votes Polled: 2,72,227 (45.3%)","Total Male Voters: 1,85,100","Female Voters: 87,127"
203,1977,Gopalganj,4,"Electors: 6,74,703","Male Electors: 3,62,417","Female Electors: 3,12,286",Booths: 859,"Total Votes Polled: 4,25,830 (63.1%)","Total Male Voters: 2,68,631","Female Voters: 1,57,199"
204,1977,Gorakhpur,38,"Electors: 5,70,532","Male Electors: 3,11,619","Female Electors: 2,58,913",Booths: 652,"Total Votes Polled: 3,27,828 (57.5%)","Total Male Voters: 1,97,637","Female Voters: 1,30,191"
205,1977,Gulbarga,2,"Electors: 6,29,721","Male Electors: 3,15,005","Female Electors: 3,14,716",Booths: 746,"Total Votes Polled: 3,22,935 (51.3%)","Total Male Voters: 1,74,365","Female Voters: 1,48,570"
206,1977,Guna,4,"Electors: 6,34,123","Male Electors: 3,27,874","Female Electors: 3,06,249",Booths: 763,"Total Votes Polled: 3,36,579 (53.1%)","Total Male Voters: 2,05,036","Female Voters: 1,31,543"
207,1977,Guntur,15,"Electors: 7,90,342","Male Electors: 4,00,149","Female Electors: 3,90,193",Booths: 863,"Total Votes Polled: 5,18,885 (65.7%)","Total Male Voters: 2,67,167","Female Voters: 2,51,718"
208,1977,Gurdaspur,1,"Electors: 5,63,497","Male Electors: 2,93,357","Female Electors: 2,70,140",Booths: 651,"Total Votes Polled: 4,12,085 (73.1%)","Total Male Voters: 2,09,777","Female Voters: 2,02,308"
209,1977,Gwalior,3,"Electors: 5,87,078","Male Electors: 3,06,359","Female Electors: 2,80,719",Booths: 680,"Total Votes Polled: 3,38,230 (57.6%)","Total Male Voters: 2,00,647","Female Voters: 1,37,583"
210,1977,Hajipur,8,"Electors: 6,86,969","Male Electors: 3,60,453","Female Electors: 3,26,516",Booths: 721,"Total Votes Polled: 5,29,440 (77.1%)","Total Male Voters: 2,95,327","Female Voters: 2,34,113"
211,1977,Hamirpur,4,"Electors: 5,24,805","Male Electors: 2,60,103","Female Electors: 2,64,702",Booths: 703,"Total Votes Polled: 3,23,501 (61.6%)","Total Male Voters: 1,59,985","Female Voters: 1,63,516"
212,1977,Hamirpur,60,"Electors: 5,49,096","Male Electors: 2,83,773","Female Electors: 2,65,323",Booths: 587,"Total Votes Polled: 3,17,289 (57.8%)","Total Male Voters: 1,88,166","Female Voters: 1,29,123"
213,1977,Hanamkonda,38,"Electors: 6,15,143","Male Electors: 3,13,774","Female Electors: 3,01,369",Booths: 710,"Total Votes Polled: 4,03,940 (65.7%)","Total Male Voters: 2,16,769","Female Voters: 1,87,171"
214,1977,Hapur,79,"Electors: 6,31,729","Male Electors: 3,47,669","Female Electors: 2,84,060",Booths: 688,"Total Votes Polled: 4,32,445 (68.5%)","Total Male Voters: 2,42,702","Female Voters: 1,89,743"
215,1977,Hardoi,19,"Electors: 5,95,289","Male Electors: 3,17,351","Female Electors: 2,77,938",Booths: 685,"Total Votes Polled: 3,10,249 (52.1%)","Total Male Voters: 2,11,764","Female Voters: 98,485"
216,1977,Hardwar,85,"Electors: 5,54,184","Male Electors: 2,77,265","Female Electors: 2,76,919",Booths: 624,"Total Votes Polled: 3,63,336 (65.6%)","Total Male Voters: 1,92,589","Female Voters: 1,70,747"
217,1977,Hassan,19,"Electors: 6,19,773","Male Electors: 3,16,038","Female Electors: 3,03,735",Booths: 787,"Total Votes Polled: 4,29,300 (69.3%)","Total Male Voters: 2,33,973","Female Voters: 1,95,327"
218,1977,Hathras,75,"Electors: 6,48,461","Male Electors: 3,56,750","Female Electors: 2,91,711",Booths: 757,"Total Votes Polled: 4,01,699 (62.0%)","Total Male Voters: 2,20,975","Female Voters: 1,80,724"
219,1977,Hazaribagh,48,"Electors: 6,18,989","Male Electors: 3,23,577","Female Electors: 2,95,412",Booths: 778,"Total Votes Polled: 2,95,432 (47.7%)","Total Male Voters: 1,94,625","Female Voters: 1,00,807"
220,1977,Hindupur,24,"Electors: 6,50,347","Male Electors: 3,30,773","Female Electors: 3,19,574",Booths: 745,"Total Votes Polled: 4,02,073 (61.8%)","Total Male Voters: 2,25,804","Female Voters: 1,76,269"
221,1977,Hingoli,29,"Electors: 5,96,387","Male Electors: 2,95,126","Female Electors: 3,01,261",Booths: 685,"Total Votes Polled: 3,22,463 (54.1%)","Total Male Voters: 1,83,175","Female Voters: 1,39,288"
